"date","year","month","age_group","gender","race","region","unemployment_rate"
"2023-07-01",2023,7,"18-24","Non-binary","Asian","Northeast",8.51
"2023-07-01",2023,7,"18-24","Non-binary","Asian","South",10.44
"2023-07-01",2023,7,"18-24","Non-binary","Asian","Midwest",9.21
"2023-07-01",2023,7,"18-24","Non-binary","Asian","West",8.64
"2023-07-01",2023,7,"18-24","Non-binary","Other","Northeast",12.83
"2023-07-01",2023,7,"18-24","Non-binary","Other","South",14.6
"2023-07-01",2023,7,"18-24","Non-binary","Other","Midwest",14.2
"2023-07-01",2023,7,"18-24","Non-binary","Other","West",13.12
"2023-07-01",2023,7,"25-34","Male","White","Northeast",4.54
"2023-07-01",2023,7,"25-34","Male","White","South",5.15
"2023-07-01",2023,7,"25-34","Male","White","Midwest",5.25
"2023-07-01",2023,7,"25-34","Male","White","West",5.08
"2023-07-01",2023,7,"25-34","Male","Black","Northeast",8.52
"2023-07-01",2023,7,"25-34","Male","Black","South",9.28
"2023-07-01",2023,7,"25-34","Male","Black","Midwest",8.81
"2023-07-01",2023,7,"25-34","Male","Black","West",9.18
"2023-07-01",2023,7,"25-34","Male","Hispanic","Northeast",7.34
"2023-07-01",2023,7,"25-34","Male","Hispanic","South",8.44
"2023-07-01",2023,7,"25-34","Male","Hispanic","Midwest",7.2
"2023-07-01",2023,7,"25-34","Male","Hispanic","West",7.75
"2023-07-01",2023,7,"25-34","Male","Asian","Northeast",4.31
"2023-07-01",2023,7,"25-34","Male","Asian","South",4.44
"2023-07-01",2023,7,"25-34","Male","Asian","Midwest",4.79
"2023-07-01",2023,7,"25-34","Male","Asian","West",4.14
"2023-07-01",2023,7,"25-34","Male","Other","Northeast",6.15
"2023-07-01",2023,7,"25-34","Male","Other","South",6.93
"2023-07-01",2023,7,"25-34","Male","Other","Midwest",6.65
"2023-07-01",2023,7,"25-34","Male","Other","West",6.35
"2023-07-01",2023,7,"25-34","Female","White","Northeast",4.87
"2023-07-01",2023,7,"25-34","Female","White","South",5.63
"2023-07-01",2023,7,"25-34","Female","White","Midwest",5.06
"2023-07-01",2023,7,"25-34","Female","White","West",4.84
"2023-07-01",2023,7,"25-34","Female","Black","Northeast",8.56
"2023-07-01",2023,7,"25-34","Female","Black","South",10.32
"2023-07-01",2023,7,"25-34","Female","Black","Midwest",9.53
"2023-07-01",2023,7,"25-34","Female","Black","West",9.59
"2023-07-01",2023,7,"25-34","Female","Hispanic","Northeast",6.75
"2023-07-01",2023,7,"25-34","Female","Hispanic","South",8.2
"2023-07-01",2023,7,"25-34","Female","Hispanic","Midwest",8.12
"2023-07-01",2023,7,"25-34","Female","Hispanic","West",8.03
"2023-07-01",2023,7,"25-34","Female","Asian","Northeast",4.45
"2023-07-01",2023,7,"25-34","Female","Asian","South",4.69
"2023-07-01",2023,7,"25-34","Female","Asian","Midwest",4.57
"2023-07-01",2023,7,"25-34","Female","Asian","West",4.35
"2023-07-01",2023,7,"25-34","Female","Other","Northeast",6.67
"2023-07-01",2023,7,"25-34","Female","Other","South",6.93
"2023-07-01",2023,7,"25-34","Female","Other","Midwest",6.52
"2023-07-01",2023,7,"25-34","Female","Other","West",6.28
"2023-07-01",2023,7,"25-34","Non-binary","White","Northeast",5.24
"2023-07-01",2023,7,"25-34","Non-binary","White","South",6.08
"2023-07-01",2023,7,"25-34","Non-binary","White","Midwest",6.25
"2023-07-01",2023,7,"25-34","Non-binary","White","West",5.88
"2023-07-01",2023,7,"25-34","Non-binary","Black","Northeast",9.88
"2023-07-01",2023,7,"25-34","Non-binary","Black","South",11.1
"2023-07-01",2023,7,"25-34","Non-binary","Black","Midwest",11.02
"2023-07-01",2023,7,"25-34","Non-binary","Black","West",10.26
"2023-07-01",2023,7,"25-34","Non-binary","Hispanic","Northeast",8.26
"2023-07-01",2023,7,"25-34","Non-binary","Hispanic","South",9.38
"2023-07-01",2023,7,"25-34","Non-binary","Hispanic","Midwest",8.77
"2023-07-01",2023,7,"25-34","Non-binary","Hispanic","West",8.65
"2023-07-01",2023,7,"25-34","Non-binary","Asian","Northeast",4.42
"2023-07-01",2023,7,"25-34","Non-binary","Asian","South",5.21
"2023-07-01",2023,7,"25-34","Non-binary","Asian","Midwest",5.71
"2023-07-01",2023,7,"25-34","Non-binary","Asian","West",5.04
"2023-07-01",2023,7,"25-34","Non-binary","Other","Northeast",6.52
"2023-07-01",2023,7,"25-34","Non-binary","Other","South",7.83
"2023-07-01",2023,7,"25-34","Non-binary","Other","Midwest",7.58
"2023-07-01",2023,7,"25-34","Non-binary","Other","West",6.88
"2023-07-01",2023,7,"35-44","Male","White","Northeast",3.86
"2023-07-01",2023,7,"35-44","Male","White","South",4.37
"2023-07-01",2023,7,"35-44","Male","White","Midwest",4.16
"2023-07-01",2023,7,"35-44","Male","White","West",3.83
"2023-07-01",2023,7,"35-44","Male","Black","Northeast",6.83
"2023-07-01",2023,7,"35-44","Male","Black","South",7.53
"2023-07-01",2023,7,"35-44","Male","Black","Midwest",7.65
"2023-07-01",2023,7,"35-44","Male","Black","West",7.25
"2023-07-01",2023,7,"35-44","Male","Hispanic","Northeast",5.7
"2023-07-01",2023,7,"35-44","Male","Hispanic","South",6.05
"2023-07-01",2023,7,"35-44","Male","Hispanic","Midwest",6.04
"2023-07-01",2023,7,"35-44","Male","Hispanic","West",6.17
"2023-07-01",2023,7,"35-44","Male","Asian","Northeast",2.94
"2023-07-01",2023,7,"35-44","Male","Asian","South",3.61
"2023-07-01",2023,7,"35-44","Male","Asian","Midwest",3.73
"2023-07-01",2023,7,"35-44","Male","Asian","West",3.35
"2023-07-01",2023,7,"35-44","Male","Other","Northeast",5.05
"2023-07-01",2023,7,"35-44","Male","Other","South",5.63
"2023-07-01",2023,7,"35-44","Male","Other","Midwest",5.47
"2023-07-01",2023,7,"35-44","Male","Other","West",4.79
"2023-07-01",2023,7,"35-44","Female","White","Northeast",4.34
"2023-07-01",2023,7,"35-44","Female","White","South",4.6
"2023-07-01",2023,7,"35-44","Female","White","Midwest",4.79
"2023-07-01",2023,7,"35-44","Female","White","West",4.23
"2023-07-01",2023,7,"35-44","Female","Black","Northeast",6.82
"2023-07-01",2023,7,"35-44","Female","Black","South",8.72
"2023-07-01",2023,7,"35-44","Female","Black","Midwest",8.18
"2023-07-01",2023,7,"35-44","Female","Black","West",7.88
"2023-07-01",2023,7,"35-44","Female","Hispanic","Northeast",5.69
"2023-07-01",2023,7,"35-44","Female","Hispanic","South",6.72
"2023-07-01",2023,7,"35-44","Female","Hispanic","Midwest",6.96
"2023-07-01",2023,7,"35-44","Female","Hispanic","West",6.34
"2023-07-01",2023,7,"35-44","Female","Asian","Northeast",3.87
"2023-07-01",2023,7,"35-44","Female","Asian","South",3.69
"2023-07-01",2023,7,"35-44","Female","Asian","Midwest",3.76
"2023-07-01",2023,7,"35-44","Female","Asian","West",3.92
"2023-07-01",2023,7,"35-44","Female","Other","Northeast",4.66
"2023-07-01",2023,7,"35-44","Female","Other","South",5.51
"2023-07-01",2023,7,"35-44","Female","Other","Midwest",6.12
"2023-07-01",2023,7,"35-44","Female","Other","West",5.8
"2023-07-01",2023,7,"35-44","Non-binary","White","Northeast",4.28
"2023-07-01",2023,7,"35-44","Non-binary","White","South",4.62
"2023-07-01",2023,7,"35-44","Non-binary","White","Midwest",4.56
"2023-07-01",2023,7,"35-44","Non-binary","White","West",4.17
"2023-07-01",2023,7,"35-44","Non-binary","Black","Northeast",7.56
"2023-07-01",2023,7,"35-44","Non-binary","Black","South",8.65
"2023-07-01",2023,7,"35-44","Non-binary","Black","Midwest",9.06
"2023-07-01",2023,7,"35-44","Non-binary","Black","West",7.8
"2023-07-01",2023,7,"35-44","Non-binary","Hispanic","Northeast",6.99
"2023-07-01",2023,7,"35-44","Non-binary","Hispanic","South",7.91
"2023-07-01",2023,7,"35-44","Non-binary","Hispanic","Midwest",7.38
"2023-07-01",2023,7,"35-44","Non-binary","Hispanic","West",6.65
"2023-07-01",2023,7,"35-44","Non-binary","Asian","Northeast",3.72
"2023-07-01",2023,7,"35-44","Non-binary","Asian","South",4.25
"2023-07-01",2023,7,"35-44","Non-binary","Asian","Midwest",4.68
"2023-07-01",2023,7,"35-44","Non-binary","Asian","West",3.94
"2023-07-01",2023,7,"35-44","Non-binary","Other","Northeast",5.85
"2023-07-01",2023,7,"35-44","Non-binary","Other","South",6.71
"2023-07-01",2023,7,"35-44","Non-binary","Other","Midwest",6.48
"2023-07-01",2023,7,"35-44","Non-binary","Other","West",5.84
"2023-07-01",2023,7,"45-54","Male","White","Northeast",4.17
"2023-07-01",2023,7,"45-54","Male","White","South",4.98
"2023-07-01",2023,7,"45-54","Male","White","Midwest",4.4
"2023-07-01",2023,7,"45-54","Male","White","West",4.08
"2023-07-01",2023,7,"45-54","Male","Black","Northeast",7.63
"2023-07-01",2023,7,"45-54","Male","Black","South",8.66
"2023-07-01",2023,7,"45-54","Male","Black","Midwest",7.85
"2023-07-01",2023,7,"45-54","Male","Black","West",7.08
"2023-07-01",2023,7,"45-54","Male","Hispanic","Northeast",6.36
"2023-07-01",2023,7,"45-54","Male","Hispanic","South",6.69
"2023-07-01",2023,7,"45-54","Male","Hispanic","Midwest",6.62
"2023-07-01",2023,7,"45-54","Male","Hispanic","West",5.91
"2023-07-01",2023,7,"45-54","Male","Asian","Northeast",4.05
"2023-07-01",2023,7,"45-54","Male","Asian","South",3.78
"2023-07-01",2023,7,"45-54","Male","Asian","Midwest",3.55
"2023-07-01",2023,7,"45-54","Male","Asian","West",4.12
"2023-07-01",2023,7,"45-54","Male","Other","Northeast",5.28
"2023-07-01",2023,7,"45-54","Male","Other","South",5.94
"2023-07-01",2023,7,"45-54","Male","Other","Midwest",6.07
"2023-07-01",2023,7,"45-54","Male","Other","West",5.43
"2023-07-01",2023,7,"45-54","Female","White","Northeast",4.25
"2023-07-01",2023,7,"45-54","Female","White","South",5.31
"2023-07-01",2023,7,"45-54","Female","White","Midwest",4.68
"2023-07-01",2023,7,"45-54","Female","White","West",4.23
"2023-07-01",2023,7,"45-54","Female","Black","Northeast",7.5
"2023-07-01",2023,7,"45-54","Female","Black","South",8.32
"2023-07-01",2023,7,"45-54","Female","Black","Midwest",8.65
"2023-07-01",2023,7,"45-54","Female","Black","West",8.28
"2023-07-01",2023,7,"45-54","Female","Hispanic","Northeast",6.71
"2023-07-01",2023,7,"45-54","Female","Hispanic","South",7.27
"2023-07-01",2023,7,"45-54","Female","Hispanic","Midwest",6.65
"2023-07-01",2023,7,"45-54","Female","Hispanic","West",6.46
"2023-07-01",2023,7,"45-54","Female","Asian","Northeast",3.97
"2023-07-01",2023,7,"45-54","Female","Asian","South",4.56
"2023-07-01",2023,7,"45-54","Female","Asian","Midwest",4.63
"2023-07-01",2023,7,"45-54","Female","Asian","West",4.15
"2023-07-01",2023,7,"45-54","Female","Other","Northeast",5.11
"2023-07-01",2023,7,"45-54","Female","Other","South",6.75
"2023-07-01",2023,7,"45-54","Female","Other","Midwest",6.23
"2023-07-01",2023,7,"45-54","Female","Other","West",5.37
"2023-07-01",2023,7,"45-54","Non-binary","White","Northeast",4.7
"2023-07-01",2023,7,"45-54","Non-binary","White","South",5.42
"2023-07-01",2023,7,"45-54","Non-binary","White","Midwest",5.41
"2023-07-01",2023,7,"45-54","Non-binary","White","West",4.9
"2023-07-01",2023,7,"45-54","Non-binary","Black","Northeast",7.96
"2023-07-01",2023,7,"45-54","Non-binary","Black","South",9.07
"2023-07-01",2023,7,"45-54","Non-binary","Black","Midwest",9.23
"2023-07-01",2023,7,"45-54","Non-binary","Black","West",8.73
"2023-07-01",2023,7,"45-54","Non-binary","Hispanic","Northeast",6.47
"2023-07-01",2023,7,"45-54","Non-binary","Hispanic","South",8.32
"2023-07-01",2023,7,"45-54","Non-binary","Hispanic","Midwest",7.45
"2023-07-01",2023,7,"45-54","Non-binary","Hispanic","West",6.79
"2023-07-01",2023,7,"45-54","Non-binary","Asian","Northeast",4.08
"2023-07-01",2023,7,"45-54","Non-binary","Asian","South",4.38
"2023-07-01",2023,7,"45-54","Non-binary","Asian","Midwest",4.11
"2023-07-01",2023,7,"45-54","Non-binary","Asian","West",4.17
"2023-07-01",2023,7,"45-54","Non-binary","Other","Northeast",6.36
"2023-07-01",2023,7,"45-54","Non-binary","Other","South",7.31
"2023-07-01",2023,7,"45-54","Non-binary","Other","Midwest",6.48
"2023-07-01",2023,7,"45-54","Non-binary","Other","West",6.51
"2023-07-01",2023,7,"55-64","Male","White","Northeast",4.95
"2023-07-01",2023,7,"55-64","Male","White","South",5.81
"2023-07-01",2023,7,"55-64","Male","White","Midwest",5.35
"2023-07-01",2023,7,"55-64","Male","White","West",5.6
"2023-07-01",2023,7,"55-64","Male","Black","Northeast",9.04
"2023-07-01",2023,7,"55-64","Male","Black","South",10.05
"2023-07-01",2023,7,"55-64","Male","Black","Midwest",9.92
"2023-07-01",2023,7,"55-64","Male","Black","West",9.35
"2023-07-01",2023,7,"55-64","Male","Hispanic","Northeast",7.25
"2023-07-01",2023,7,"55-64","Male","Hispanic","South",8.96
"2023-07-01",2023,7,"55-64","Male","Hispanic","Midwest",7.89
"2023-07-01",2023,7,"55-64","Male","Hispanic","West",8.2
"2023-07-01",2023,7,"55-64","Male","Asian","Northeast",4.81
"2023-07-01",2023,7,"55-64","Male","Asian","South",5.58
"2023-07-01",2023,7,"55-64","Male","Asian","Midwest",5.35
"2023-07-01",2023,7,"55-64","Male","Asian","West",4.78
"2023-07-01",2023,7,"55-64","Male","Other","Northeast",6.68
"2023-07-01",2023,7,"55-64","Male","Other","South",7.07
"2023-07-01",2023,7,"55-64","Male","Other","Midwest",7.53
"2023-07-01",2023,7,"55-64","Male","Other","West",6.96
"2023-07-01",2023,7,"55-64","Female","White","Northeast",4.82
"2023-07-01",2023,7,"55-64","Female","White","South",5.91
"2023-07-01",2023,7,"55-64","Female","White","Midwest",5.56
"2023-07-01",2023,7,"55-64","Female","White","West",5.75
"2023-07-01",2023,7,"55-64","Female","Black","Northeast",9.54
"2023-07-01",2023,7,"55-64","Female","Black","South",10.62
"2023-07-01",2023,7,"55-64","Female","Black","Midwest",10.37
"2023-07-01",2023,7,"55-64","Female","Black","West",9.66
"2023-07-01",2023,7,"55-64","Female","Hispanic","Northeast",7.64
"2023-07-01",2023,7,"55-64","Female","Hispanic","South",8.91
"2023-07-01",2023,7,"55-64","Female","Hispanic","Midwest",8.37
"2023-07-01",2023,7,"55-64","Female","Hispanic","West",8.78
"2023-07-01",2023,7,"55-64","Female","Asian","Northeast",4.65
"2023-07-01",2023,7,"55-64","Female","Asian","South",5.32
"2023-07-01",2023,7,"55-64","Female","Asian","Midwest",5.24
"2023-07-01",2023,7,"55-64","Female","Asian","West",4.92
"2023-07-01",2023,7,"55-64","Female","Other","Northeast",6.45
"2023-07-01",2023,7,"55-64","Female","Other","South",7.53
"2023-07-01",2023,7,"55-64","Female","Other","Midwest",7.82
"2023-07-01",2023,7,"55-64","Female","Other","West",7.2
"2023-07-01",2023,7,"55-64","Non-binary","White","Northeast",5.57
"2023-07-01",2023,7,"55-64","Non-binary","White","South",6.48
"2023-07-01",2023,7,"55-64","Non-binary","White","Midwest",6.79
"2023-07-01",2023,7,"55-64","Non-binary","White","West",6
"2023-07-01",2023,7,"55-64","Non-binary","Black","Northeast",10.04
"2023-07-01",2023,7,"55-64","Non-binary","Black","South",11.76
"2023-07-01",2023,7,"55-64","Non-binary","Black","Midwest",11.46
"2023-07-01",2023,7,"55-64","Non-binary","Black","West",10.85
"2023-07-01",2023,7,"55-64","Non-binary","Hispanic","Northeast",9.09
"2023-07-01",2023,7,"55-64","Non-binary","Hispanic","South",10.4
"2023-07-01",2023,7,"55-64","Non-binary","Hispanic","Midwest",9.49
"2023-07-01",2023,7,"55-64","Non-binary","Hispanic","West",9.16
"2023-07-01",2023,7,"55-64","Non-binary","Asian","Northeast",5.42
"2023-07-01",2023,7,"55-64","Non-binary","Asian","South",6.33
"2023-07-01",2023,7,"55-64","Non-binary","Asian","Midwest",5.38
"2023-07-01",2023,7,"55-64","Non-binary","Asian","West",5.58
"2023-07-01",2023,7,"55-64","Non-binary","Other","Northeast",7.77
"2023-07-01",2023,7,"55-64","Non-binary","Other","South",9.17
"2023-07-01",2023,7,"55-64","Non-binary","Other","Midwest",8.44
"2023-07-01",2023,7,"55-64","Non-binary","Other","West",7.96
"2023-08-01",2023,8,"18-24","Male","White","Northeast",8.55
"2023-08-01",2023,8,"18-24","Male","White","South",9.54
"2023-08-01",2023,8,"18-24","Male","White","Midwest",9.26
"2023-08-01",2023,8,"18-24","Male","White","West",8.8
"2023-08-01",2023,8,"18-24","Male","Black","Northeast",14.67
"2023-08-01",2023,8,"18-24","Male","Black","South",17.04
"2023-08-01",2023,8,"18-24","Male","Black","Midwest",16.17
"2023-08-01",2023,8,"18-24","Male","Black","West",16.17
"2023-08-01",2023,8,"18-24","Male","Hispanic","Northeast",12.85
"2023-08-01",2023,8,"18-24","Male","Hispanic","South",14.78
"2023-08-01",2023,8,"18-24","Male","Hispanic","Midwest",14.28
"2023-08-01",2023,8,"18-24","Male","Hispanic","West",12.86
"2023-08-01",2023,8,"18-24","Male","Asian","Northeast",7.81
"2023-08-01",2023,8,"18-24","Male","Asian","South",9.09
"2023-08-01",2023,8,"18-24","Male","Asian","Midwest",8.32
"2023-08-01",2023,8,"18-24","Male","Asian","West",7.98
"2023-08-01",2023,8,"18-24","Male","Other","Northeast",10.49
"2023-08-01",2023,8,"18-24","Male","Other","South",12.65
"2023-08-01",2023,8,"18-24","Male","Other","Midwest",11.89
"2023-08-01",2023,8,"18-24","Male","Other","West",11.1
"2023-08-01",2023,8,"18-24","Female","White","Northeast",8.89
"2023-08-01",2023,8,"18-24","Female","White","South",10.19
"2023-08-01",2023,8,"18-24","Female","White","Midwest",10.19
"2023-08-01",2023,8,"18-24","Female","White","West",9.05
"2023-08-01",2023,8,"18-24","Female","Black","Northeast",15.67
"2023-08-01",2023,8,"18-24","Female","Black","South",18.07
"2023-08-01",2023,8,"18-24","Female","Black","Midwest",17.75
"2023-08-01",2023,8,"18-24","Female","Black","West",17
"2023-08-01",2023,8,"18-24","Female","Hispanic","Northeast",13.25
"2023-08-01",2023,8,"18-24","Female","Hispanic","South",15.11
"2023-08-01",2023,8,"18-24","Female","Hispanic","Midwest",14.17
"2023-08-01",2023,8,"18-24","Female","Hispanic","West",14.12
"2023-08-01",2023,8,"18-24","Female","Asian","Northeast",8.1
"2023-08-01",2023,8,"18-24","Female","Asian","South",8.77
"2023-08-01",2023,8,"18-24","Female","Asian","Midwest",8.45
"2023-08-01",2023,8,"18-24","Female","Asian","West",7.98
"2023-08-01",2023,8,"18-24","Female","Other","Northeast",11.71
"2023-08-01",2023,8,"18-24","Female","Other","South",13.44
"2023-08-01",2023,8,"18-24","Female","Other","Midwest",12.9
"2023-08-01",2023,8,"18-24","Female","Other","West",12.23
"2023-08-01",2023,8,"18-24","Non-binary","White","Northeast",9.67
"2023-08-01",2023,8,"18-24","Non-binary","White","South",10.92
"2023-08-01",2023,8,"18-24","Non-binary","White","Midwest",10.63
"2023-08-01",2023,8,"18-24","Non-binary","White","West",10.01
"2023-08-01",2023,8,"18-24","Non-binary","Black","Northeast",17.42
"2023-08-01",2023,8,"18-24","Non-binary","Black","South",20.19
"2023-08-01",2023,8,"18-24","Non-binary","Black","Midwest",19.49
"2023-08-01",2023,8,"18-24","Non-binary","Black","West",18.18
"2023-08-01",2023,8,"18-24","Non-binary","Hispanic","Northeast",14.9
"2023-08-01",2023,8,"18-24","Non-binary","Hispanic","South",17.11
"2023-08-01",2023,8,"18-24","Non-binary","Hispanic","Midwest",15.62
"2023-08-01",2023,8,"18-24","Non-binary","Hispanic","West",15.01
"2023-08-01",2023,8,"18-24","Non-binary","Asian","Northeast",8.37
"2023-08-01",2023,8,"18-24","Non-binary","Asian","South",10.07
"2023-08-01",2023,8,"18-24","Non-binary","Asian","Midwest",10.04
"2023-08-01",2023,8,"18-24","Non-binary","Asian","West",9.42
"2023-08-01",2023,8,"18-24","Non-binary","Other","Northeast",12.53
"2023-08-01",2023,8,"18-24","Non-binary","Other","South",14.72
"2023-08-01",2023,8,"18-24","Non-binary","Other","Midwest",13.63
"2023-08-01",2023,8,"18-24","Non-binary","Other","West",13.65
"2023-08-01",2023,8,"25-34","Male","White","Northeast",4.84
"2023-08-01",2023,8,"25-34","Male","White","South",5.65
"2023-08-01",2023,8,"25-34","Male","White","Midwest",5.57
"2023-08-01",2023,8,"25-34","Male","White","West",4.95
"2023-08-01",2023,8,"25-34","Male","Black","Northeast",8.13
"2023-08-01",2023,8,"25-34","Male","Black","South",10.02
"2023-08-01",2023,8,"25-34","Male","Black","Midwest",9.33
"2023-08-01",2023,8,"25-34","Male","Black","West",8.45
"2023-08-01",2023,8,"25-34","Male","Hispanic","Northeast",7.15
"2023-08-01",2023,8,"25-34","Male","Hispanic","South",8.21
"2023-08-01",2023,8,"25-34","Male","Hispanic","Midwest",7.57
"2023-08-01",2023,8,"25-34","Male","Hispanic","West",7.41
"2023-08-01",2023,8,"25-34","Male","Asian","Northeast",4.55
"2023-08-01",2023,8,"25-34","Male","Asian","South",4.4
"2023-08-01",2023,8,"25-34","Male","Asian","Midwest",4.64
"2023-08-01",2023,8,"25-34","Male","Asian","West",4.68
"2023-08-01",2023,8,"25-34","Male","Other","Northeast",5.63
"2023-08-01",2023,8,"25-34","Male","Other","South",6.59
"2023-08-01",2023,8,"25-34","Male","Other","Midwest",6.88
"2023-08-01",2023,8,"25-34","Male","Other","West",6.06
"2023-08-01",2023,8,"25-34","Female","White","Northeast",5.14
"2023-08-01",2023,8,"25-34","Female","White","South",5.94
"2023-08-01",2023,8,"25-34","Female","White","Midwest",5.51
"2023-08-01",2023,8,"25-34","Female","White","West",4.96
"2023-08-01",2023,8,"25-34","Female","Black","Northeast",8.91
"2023-08-01",2023,8,"25-34","Female","Black","South",9.79
"2023-08-01",2023,8,"25-34","Female","Black","Midwest",9.96
"2023-08-01",2023,8,"25-34","Female","Black","West",9.42
"2023-08-01",2023,8,"25-34","Female","Hispanic","Northeast",7.35
"2023-08-01",2023,8,"25-34","Female","Hispanic","South",8.18
"2023-08-01",2023,8,"25-34","Female","Hispanic","Midwest",7.94
"2023-08-01",2023,8,"25-34","Female","Hispanic","West",8.1
"2023-08-01",2023,8,"25-34","Female","Asian","Northeast",3.87
"2023-08-01",2023,8,"25-34","Female","Asian","South",4.76
"2023-08-01",2023,8,"25-34","Female","Asian","Midwest",5.03
"2023-08-01",2023,8,"25-34","Female","Asian","West",4.3
"2023-08-01",2023,8,"25-34","Female","Other","Northeast",6.04
"2023-08-01",2023,8,"25-34","Female","Other","South",6.91
"2023-08-01",2023,8,"25-34","Female","Other","Midwest",7.02
"2023-08-01",2023,8,"25-34","Female","Other","West",6.24
"2023-08-01",2023,8,"25-34","Non-binary","White","Northeast",5.07
"2023-08-01",2023,8,"25-34","Non-binary","White","South",5.65
"2023-08-01",2023,8,"25-34","Non-binary","White","Midwest",5.42
"2023-08-01",2023,8,"25-34","Non-binary","White","West",5.09
"2023-08-01",2023,8,"25-34","Non-binary","Black","Northeast",9.03
"2023-08-01",2023,8,"25-34","Non-binary","Black","South",11.23
"2023-08-01",2023,8,"25-34","Non-binary","Black","Midwest",10.55
"2023-08-01",2023,8,"25-34","Non-binary","Black","West",10.33
"2023-08-01",2023,8,"25-34","Non-binary","Hispanic","Northeast",8.32
"2023-08-01",2023,8,"25-34","Non-binary","Hispanic","South",9.67
"2023-08-01",2023,8,"25-34","Non-binary","Hispanic","Midwest",8.76
"2023-08-01",2023,8,"25-34","Non-binary","Hispanic","West",8.62
"2023-08-01",2023,8,"25-34","Non-binary","Asian","Northeast",5.09
"2023-08-01",2023,8,"25-34","Non-binary","Asian","South",5.65
"2023-08-01",2023,8,"25-34","Non-binary","Asian","Midwest",5.73
"2023-08-01",2023,8,"25-34","Non-binary","Asian","West",4.53
"2023-08-01",2023,8,"25-34","Non-binary","Other","Northeast",6.59
"2023-08-01",2023,8,"25-34","Non-binary","Other","South",8.36
"2023-08-01",2023,8,"25-34","Non-binary","Other","Midwest",7.53
"2023-08-01",2023,8,"25-34","Non-binary","Other","West",7.7
"2023-08-01",2023,8,"35-44","Male","White","Northeast",3.54
"2023-08-01",2023,8,"35-44","Male","White","South",4.11
"2023-08-01",2023,8,"35-44","Male","White","Midwest",4.16
"2023-08-01",2023,8,"35-44","Male","White","West",4.12
"2023-08-01",2023,8,"35-44","Male","Black","Northeast",6.48
"2023-08-01",2023,8,"35-44","Male","Black","South",7.45
"2023-08-01",2023,8,"35-44","Male","Black","Midwest",7.15
"2023-08-01",2023,8,"35-44","Male","Black","West",6.94
"2023-08-01",2023,8,"35-44","Male","Hispanic","Northeast",5.51
"2023-08-01",2023,8,"35-44","Male","Hispanic","South",6.44
"2023-08-01",2023,8,"35-44","Male","Hispanic","Midwest",6.6
"2023-08-01",2023,8,"35-44","Male","Hispanic","West",5.7
"2023-08-01",2023,8,"35-44","Male","Asian","Northeast",3.12
"2023-08-01",2023,8,"35-44","Male","Asian","South",3.83
"2023-08-01",2023,8,"35-44","Male","Asian","Midwest",3.55
"2023-08-01",2023,8,"35-44","Male","Asian","West",3.32
"2023-08-01",2023,8,"35-44","Male","Other","Northeast",4.73
"2023-08-01",2023,8,"35-44","Male","Other","South",5.85
"2023-08-01",2023,8,"35-44","Male","Other","Midwest",5
"2023-08-01",2023,8,"35-44","Male","Other","West",4.75
"2023-08-01",2023,8,"35-44","Female","White","Northeast",3.68
"2023-08-01",2023,8,"35-44","Female","White","South",4.22
"2023-08-01",2023,8,"35-44","Female","White","Midwest",4.06
"2023-08-01",2023,8,"35-44","Female","White","West",4.2
"2023-08-01",2023,8,"35-44","Female","Black","Northeast",6.71
"2023-08-01",2023,8,"35-44","Female","Black","South",7.97
"2023-08-01",2023,8,"35-44","Female","Black","Midwest",7.91
"2023-08-01",2023,8,"35-44","Female","Black","West",7.91
"2023-08-01",2023,8,"35-44","Female","Hispanic","Northeast",5.81
"2023-08-01",2023,8,"35-44","Female","Hispanic","South",6.62
"2023-08-01",2023,8,"35-44","Female","Hispanic","Midwest",6.37
"2023-08-01",2023,8,"35-44","Female","Hispanic","West",6.03
"2023-08-01",2023,8,"35-44","Female","Asian","Northeast",3.98
"2023-08-01",2023,8,"35-44","Female","Asian","South",4.5
"2023-08-01",2023,8,"35-44","Female","Asian","Midwest",3.75
"2023-08-01",2023,8,"35-44","Female","Asian","West",3.44
"2023-08-01",2023,8,"35-44","Female","Other","Northeast",4.94
"2023-08-01",2023,8,"35-44","Female","Other","South",5.69
"2023-08-01",2023,8,"35-44","Female","Other","Midwest",5.22
"2023-08-01",2023,8,"35-44","Female","Other","West",5.6
"2023-08-01",2023,8,"35-44","Non-binary","White","Northeast",4.64
"2023-08-01",2023,8,"35-44","Non-binary","White","South",5.48
"2023-08-01",2023,8,"35-44","Non-binary","White","Midwest",4.89
"2023-08-01",2023,8,"35-44","Non-binary","White","West",4.22
"2023-08-01",2023,8,"35-44","Non-binary","Black","Northeast",7.82
"2023-08-01",2023,8,"35-44","Non-binary","Black","South",9.05
"2023-08-01",2023,8,"35-44","Non-binary","Black","Midwest",8.83
"2023-08-01",2023,8,"35-44","Non-binary","Black","West",8.3
"2023-08-01",2023,8,"35-44","Non-binary","Hispanic","Northeast",6.69
"2023-08-01",2023,8,"35-44","Non-binary","Hispanic","South",7.77
"2023-08-01",2023,8,"35-44","Non-binary","Hispanic","Midwest",6.89
"2023-08-01",2023,8,"35-44","Non-binary","Hispanic","West",7.33
"2023-08-01",2023,8,"35-44","Non-binary","Asian","Northeast",4.33
"2023-08-01",2023,8,"35-44","Non-binary","Asian","South",4.9
